order_id,customer_name,city,category,price,quantity,order_date,delivery_date,Gender
1459,POOJA,Bangalore,Books,5244.64,3,2023-09-08,2023-09-15,Female
1460,Rahul,mumbai,Books,3170.59,8,2023-10-09,2023-10-18,Male
1461,KARAN,Delhi,Books,4862.6,3,2023-12-26,2024-01-01,M
1462,MEENA,pune,Electronics,7459.23,4,2023-08-19,2023-08-26,F
1463,Meena,chennai,Books,4875.22,8,2023-11-26,2023-11-30,F
1464,Deepak,hyderabad,Clothing,3216.37,4,2023-09-10,2023-09-17,M
1465,Pooja,Kolkata,Home & Kitchen,1050.41,9,2023-04-10,2023-04-14,F
1466,Amit,Hyderabad,Electronics,9289.79,9,2023-04-04,2023-04-13,M
1467,Akash,Bangalore,Electronics,8729.41,6,2023-01-05,2023-01-10,M
1468,AMIT,Hyderabad,Books,7934.51,1,2023-01-07,2023-01-16,M
1469,NEHA,delhi,Books,6971.3,9,2023-03-06,2023-03-13,F
1470,Varun,Hyderabad,Electronics,5203.55,9,2023-08-07,2023-08-15,Male
1471,Priya,Delhi,Books,8984.23,7,2023-09-25,2023-10-01,F
1472,RIYA,delhi,Books,7937.84,9,2023-07-27,2023-07-31,Female
1473,Anjali,Mumbai,Books,8178.51,8,2023-06-25,2023-06-29,Female
1474,SNEHA,Bangalore,Books,3164.55,9,2023-07-19,2023-07-26,F
1475,Meena,Pune,Books,4292.24,9,2023-10-08,2023-10-12,F
1476,Pooja,Pune,Sports,7097.34,7,2023-01-10,2023-01-14,F
1477,Simran,Chennai,Sports,3773.52,6,2023-09-11,2023-09-15,Female
1478,AMIT,pune,Sports,4990.35,2,2023-06-17,2023-06-23,Male
1479,Meena,Delhi,Electronics,6500.48,7,2023-10-16,2023-10-24,Female
1480,Akash,Kolkata,Home & Kitchen,4433.81,1,2023-04-13,2023-04-22,Male
1481,SIMRAN,Bangalore,Electronics,7951.09,6,2023-01-16,2023-01-21,F
1482,Pooja,Chennai,Sports,1251.16,6,2023-11-24,2023-12-02,F
1483,Priya,Pune,Electronics,7208.76,7,2023-02-02,2023-02-06,Female
1484,Varun,pune,Home & Kitchen,1537.58,2,2023-02-04,2023-02-13,Male
1485,Sanjay,kolkata,Books,9384.61,4,2023-07-02,2023-07-09,Male
1486,Meena,Hyderabad,Clothing,3208.97,2,2023-04-12,2023-04-19,F
1487,NISHA,Bangalore,Sports,7974.78,4,2023-11-28,2023-12-02,Female
1488,ARJUN,Kolkata,Sports,5262.03,3,2023-03-20,2023-03-28,Male
1489,Simran,Pune,Home & Kitchen,1001.76,2,2023-01-17,2023-01-26,Female
1490,Karan,Bangalore,Books,5867.61,2,2023-10-10,2023-10-14,Male
1491,DEEPAK,Bangalore,Books,9130.56,3,2023-01-21,2023-01-26,Male
1492,Arjun,pune,Clothing,1656.62,4,2023-01-17,2023-01-23,Male
1493,PRIYA,Hyderabad,Books,3280.94,7,2023-03-17,2023-03-25,F
1494,Customer,hyderabad,Home & Kitchen,4447.67,4,2023-02-13,2023-02-22,M
1495,Karan,Pune,Books,2823.03,7,2023-01-28,2023-02-04,Male
1496,Meena,Bangalore,Home & Kitchen,9443.42,4,2023-01-25,2023-01-29,Female
1497,Amit,kolkata,Sports,3837.25,3,2023-07-20,2023-07-27,Male
1498,Priya,Mumbai,Sports,6614.81,8,2023-10-30,2023-11-06,F
1499,VARUN,,Sports,2316.78,3,2023-04-11,2023-04-18,M
1500,Sanjay,hyderabad,Electronics,2275.09,8,2023-10-06,2023-10-10,Male
1501,Kavita,Pune,Sports,1840.91,2,2023-03-16,2023-03-20,Female
1502,Meena,Mumbai,Home & Kitchen,4404.64,3,2023-11-02,2023-11-11,F
1503,Sanjay,Hyderabad,Clothing,5375.3,4,2023-03-06,2023-03-13,M
1504,Nisha,Bangalore,Books,206.41,3,2023-09-12,2023-09-20,Female
1505,Rohit,pune,Sports,8345.94,6,2023-09-29,2023-10-05,Male
1506,Akash,Mumbai,Electronics,5176.26,9,2023-05-04,2023-05-08,M
1507,Varun,Pune,Electronics,1656.38,8,2023-02-19,2023-02-23,Male
1508,Rohit,Kolkata,Home & Kitchen,766.2,4,2023-01-13,2023-01-18,M
1509,Meena,Kolkata,Clothing,725.67,2,2023-12-02,2023-12-07,F
1510,AKASH,chennai,Sports,2650.67,1,2023-09-03,2023-09-07,M
1511,KAVITA,Delhi,Sports,5042.99,4,2023-07-27,2023-08-05,F
1512,Simran,delhi,Electronics,8616.37,5,2023-02-04,2023-02-13,Female
1513,Sneha,hyderabad,Home & Kitchen,9039.36,2,2023-04-24,2023-05-02,F
1514,Priya,Delhi,Electronics,8340.05,3,2023-02-01,2023-02-07,F
1515,Sanjay,Pune,Electronics,3352.78,4,2023-09-10,2023-09-17,Male
1516,Priya,pune,Clothing,3134.92,3,2023-12-09,2023-12-14,Female
1517,Simran,chennai,Home & Kitchen,9875.84,8,2023-09-05,2023-09-14,Female
1518,Akash,Kolkata,Clothing,6844.68,2,2023-06-05,2023-06-12,Male
1519,Meena,Mumbai,Home & Kitchen,3119.02,9,2023-12-31,2024-01-07,F
1520,Akash,Mumbai,Sports,3357.89,6,2023-11-18,2023-11-22,Male
1521,Sneha,kolkata,Books,4402.98,1,2023-12-17,2023-12-25,F
1522,Customer,Bangalore,Books,6255.89,8,2023-12-19,2023-12-28,Female
1523,Sanjay,Kolkata,Home & Kitchen,8989.99,6,2023-10-30,2023-11-06,Male
1524,SIMRAN,Mumbai,Books,2063.24,4,2023-04-28,2023-05-02,F
1525,NEHA,Hyderabad,Electronics,935.59,6,2023-02-04,2023-02-10,Female
1526,Anjali,Chennai,Sports,4116.95,2,2023-12-22,2023-12-26,F
1527,KARAN,Kolkata,Sports,2530.01,1,2023-11-16,2023-11-21,Male
1528,Nisha,Bangalore,Books,5802.72,6,2023-08-06,2023-08-11,Female
1529,Amit,Hyderabad,Home & Kitchen,7022.23,8,2023-09-25,2023-10-01,M
1530,Customer,Kolkata,Electronics,3176.29,5,2023-06-30,2023-07-08,Female
1531,POOJA,Hyderabad,Home & Kitchen,6885.97,8,2023-02-13,2023-02-22,Female
1532,Riya,Kolkata,Books,3497.16,3,2023-06-23,2023-06-28,F
1533,Varun,Hyderabad,Sports,6386.18,6,2023-09-24,2023-10-02,M
1534,Rohit,Pune,Sports,6367.3,1,2023-07-17,2023-07-22,M
1535,Kavita,delhi,Home & Kitchen,2853.78,3,2023-12-11,2023-12-20,F
1536,Kavita,hyderabad,Clothing,6393.66,4,2023-10-29,2023-11-07,Female
1537,Akash,Pune,Home & Kitchen,3871.46,5,2023-11-11,2023-11-16,M
1538,Meena,Delhi,Clothing,3430.9,3,2023-04-09,2023-04-14,Female
1539,Karan,mumbai,Home & Kitchen,2963.95,8,2023-07-29,2023-08-02,Male
1540,POOJA,Delhi,Clothing,3521.89,5,2023-07-19,2023-07-25,Female
1541,Riya,Hyderabad,Clothing,7888.77,7,2023-11-04,2023-11-12,Female
1542,Rahul,Chennai,Clothing,2527.27,5,2023-10-31,2023-11-06,Male
1543,Karan,Chennai,Clothing,6851.68,8,2023-11-30,2023-12-04,Male
1544,Anjali,mumbai,Electronics,9016.14,1,2023-05-27,2023-06-04,Female
1545,Rohit,Hyderabad,Clothing,3569.25,3,2023-07-31,2023-08-07,Male
1546,POOJA,Delhi,Clothing,392.17,3,2023-12-24,2024-01-02,F
1547,Deepak,Chennai,Sports,343.6,3,2023-02-01,2023-02-10,M
1548,Anjali,kolkata,Electronics,1481.08,6,2023-12-12,2023-12-17,F
1549,Varun,Bangalore,Clothing,1189.44,9,2023-06-05,2023-06-13,M
1550,Sanjay,hyderabad,Books,7506.04,6,2023-03-17,2023-03-25,Male
1551,AKASH,pune,Electronics,3019.02,5,2023-07-21,2023-07-27,Male
1552,MEENA,pune,Sports,6559.85,1,2023-08-15,2023-08-19,Female
1553,Nisha,,Home & Kitchen,520.31,2,2023-10-16,2023-10-24,F
1554,Simran,Kolkata,Sports,3027.83,1,2023-05-22,2023-05-28,F
1555,Rahul,Hyderabad,Sports,2418.05,6,2023-04-14,2023-04-20,Male
1556,Vikas,bangalore,Electronics,2841.12,3,2023-08-03,2023-08-09,Male
1557,Customer,Chennai,Electronics,1988.11,5,2023-11-05,2023-11-12,M
1558,Kavita,bangalore,Books,6217.37,6,2023-04-18,2023-04-22,Female
1559,Customer,mumbai,Books,6660.46,5,2023-10-25,2023-11-03,Female
1560,Amit,,Electronics,1569.81,3,2023-10-19,2023-10-25,M
1561,Rahul,Delhi,Electronics,7437.35,2,2023-01-25,2023-01-30,M
1562,Rahul,Kolkata,Electronics,2575.45,2,2023-08-17,2023-08-24,M
1563,Anjali,chennai,Home & Kitchen,2900.93,2,2023-04-25,2023-04-29,F
1564,Riya,Bangalore,Sports,8305.2,4,2023-12-08,2023-12-14,F
1565,Rahul,kolkata,Books,9021.54,4,2023-07-27,2023-08-02,M
1566,Riya,Hyderabad,Books,8265.09,3,2023-07-09,2023-07-14,Female
1567,SIMRAN,Kolkata,Clothing,1562.85,8,2023-08-03,2023-08-07,F
1568,SNEHA,hyderabad,Home & Kitchen,9992.75,4,2023-01-09,2023-01-14,F
1569,AMIT,Hyderabad,Electronics,6754.34,8,2023-04-17,2023-04-24,M
1570,Karan,Mumbai,Electronics,5155.62,3,2023-08-15,2023-08-23,M
1571,SNEHA,Mumbai,Home & Kitchen,9552.93,2,2023-08-09,2023-08-14,F
1572,Akash,hyderabad,Books,8192.07,8,2023-07-25,2023-08-02,M
1573,Customer,Chennai,Electronics,6948.26,6,2023-11-21,2023-11-26,F
1574,Meena,Mumbai,Clothing,8400.13,2,2023-06-30,2023-07-05,Female
1575,Customer,mumbai,Books,3916.12,7,2023-11-22,2023-11-29,M
1576,VIKAS,Delhi,Sports,6875.94,7,2023-05-09,2023-05-15,M
1577,SANJAY,Kolkata,Home & Kitchen,1986.74,4,2023-10-14,2023-10-23,Male
1578,VARUN,Delhi,Books,9881.21,8,2023-06-22,2023-06-27,Male
1579,ROHIT,Chennai,Sports,5930.92,3,2023-06-05,2023-06-09,Male
1580,Pooja,Mumbai,Clothing,8160.95,9,2023-04-12,2023-04-19,Female
1581,Priya,Pune,Home & Kitchen,4132.66,5,2023-04-26,2023-05-01,F
1582,Karan,mumbai,Electronics,7610.03,3,2023-06-17,2023-06-22,M
1583,ANJALI,Bangalore,Electronics,3935.11,9,2023-01-04,2023-01-09,Female
1584,KARAN,,Sports,5941.05,2,2023-07-17,2023-07-24,Male
1585,ANJALI,Pune,Books,7803.53,2,2023-07-23,2023-08-01,Female
1586,Sneha,Kolkata,Clothing,1253.09,3,2023-03-03,2023-03-12,Female
1587,Anjali,Kolkata,Sports,3632.18,9,2023-03-12,2023-03-20,Female
1588,Kavita,pune,Clothing,5494.88,3,2023-04-02,2023-04-11,F
1589,Sanjay,Kolkata,Clothing,3406.58,5,2023-06-25,2023-07-03,M
1590,Rohit,Pune,Clothing,3160.76,9,2023-07-04,2023-07-13,M
1591,ROHIT,chennai,Home & Kitchen,2888.47,6,2023-02-25,2023-03-05,Male
1592,KAVITA,Pune,Sports,2355.14,6,2023-03-08,2023-03-16,F
1593,Simran,pune,Home & Kitchen,8504.16,1,2023-03-04,2023-03-09,Female
1594,Meena,bangalore,Books,9244.52,2,2023-02-10,2023-02-14,F
1595,Sneha,Bangalore,Books,7031.68,9,2023-08-19,2023-08-28,Female
1596,POOJA,Delhi,Electronics,397.0,8,2023-05-31,2023-06-05,Female
1597,Simran,Chennai,Electronics,7883.71,2,2023-06-24,2023-06-29,F
1598,Nisha,chennai,Electronics,5366.2,5,2023-11-17,2023-11-21,Female
1599,Neha,bangalore,Books,7605.29,5,2023-08-14,2023-08-22,Female
1600,Karan,Hyderabad,Clothing,,6,2023-04-07,2023-04-11,M
1601,PRIYA,Hyderabad,Clothing,508.69,4,2023-08-16,2023-08-20,F
1602,ANJALI,delhi,Sports,6849.28,9,2023-02-05,2023-02-10,Female
1603,VIKAS,Hyderabad,Books,4496.87,5,2023-01-14,2023-01-22,M
1604,Akash,Hyderabad,Electronics,8753.03,4,2023-06-14,2023-06-21,Male
1605,Pooja,hyderabad,Books,7407.57,9,2023-06-30,2023-07-09,Female
1606,Kavita,,Clothing,3659.66,2,2023-07-12,2023-07-21,Female
1607,Sanjay,delhi,Clothing,7268.41,2,2023-10-30,2023-11-05,M
1608,Sanjay,Bangalore,Home & Kitchen,5002.57,3,2023-07-18,2023-07-24,Male
1609,Riya,Hyderabad,Home & Kitchen,2074.5,4,2023-12-02,2023-12-08,Female
1610,Riya,kolkata,Sports,4256.87,9,2023-09-03,2023-09-10,F
1611,DEEPAK,Pune,Books,2303.37,5,2023-01-14,2023-01-19,Male
1612,Deepak,mumbai,Home & Kitchen,149.27,2,2023-03-20,2023-03-29,Male
1613,Akash,Hyderabad,Home & Kitchen,2543.28,3,2023-01-01,2023-01-05,Male
1614,Neha,Pune,Books,2174.26,8,2023-10-02,2023-10-10,Female
1615,Riya,pune,Clothing,142.94,6,2023-11-10,2023-11-18,Female
1616,Rohit,Mumbai,Sports,7860.86,5,2023-05-15,2023-05-22,M
1617,Deepak,Delhi,Sports,862.15,4,2023-11-29,2023-12-06,M
1618,Sanjay,Kolkata,Sports,4545.68,4,2023-04-25,2023-05-04,M
1619,KAVITA,Kolkata,Home & Kitchen,4237.04,8,2023-03-05,2023-03-12,F
1620,Karan,kolkata,Clothing,1895.94,6,2023-10-01,2023-10-05,Male
1621,KAVITA,Hyderabad,Sports,9672.0,5,2023-07-15,2023-07-23,F
1622,Deepak,Mumbai,Books,6076.96,5,2023-11-02,2023-11-07,M
1623,Arjun,Kolkata,Sports,8153.78,6,2023-11-20,2023-11-27,M
1624,ANJALI,Pune,Electronics,5011.79,3,2023-04-01,2023-04-09,Female
1625,Priya,Pune,Clothing,7255.84,7,2023-09-29,2023-10-05,F
1626,Vikas,Chennai,Electronics,9700.81,1,2023-03-19,2023-03-23,M
1627,Deepak,Chennai,Clothing,3549.21,5,2023-08-25,2023-09-01,M
1628,Priya,Mumbai,Books,5092.21,6,2023-11-08,2023-11-13,Female
1629,Meena,Hyderabad,Home & Kitchen,5193.92,2,2023-01-14,2023-01-21,Female
1630,RAHUL,Hyderabad,Home & Kitchen,9920.75,2,2023-06-19,2023-06-26,Male
1631,Sneha,Delhi,Clothing,2407.68,9,2023-04-19,2023-04-28,F
1632,Sanjay,Delhi,Sports,6785.54,2,2023-11-22,2023-11-30,Male
1633,VARUN,kolkata,Electronics,1468.47,3,2023-11-14,2023-11-19,M
1634,Simran,Bangalore,Books,9278.03,1,2023-02-12,2023-02-18,Female
1635,ARJUN,pune,Sports,5944.78,9,2023-11-09,2023-11-13,M
1636,NEHA,Delhi,Home & Kitchen,8608.17,1,2023-12-24,2023-12-29,Female
1637,SANJAY,Hyderabad,Sports,8962.89,4,2023-03-16,2023-03-21,M
1638,Simran,Pune,Electronics,5615.39,7,2023-11-03,2023-11-08,F
1639,Kavita,Bangalore,Home & Kitchen,6851.87,2,2023-08-29,2023-09-05,Female
1640,Varun,Delhi,Clothing,7017.33,8,2023-11-19,2023-11-28,M
1641,DEEPAK,mumbai,Books,4658.76,8,2023-03-21,2023-03-26,M
1642,Anjali,Chennai,Books,4404.9,3,2023-06-21,2023-06-30,F
1643,Neha,Delhi,Home & Kitchen,1943.26,4,2023-11-12,2023-11-18,Female
1644,Amit,Delhi,Clothing,3900.75,7,2023-09-16,2023-09-23,Male
1645,NEHA,mumbai,Electronics,9908.49,5,2023-11-24,2023-12-03,F
1646,Amit,hyderabad,Books,2771.63,5,2023-04-24,2023-04-30,M
1647,Meena,,Home & Kitchen,7648.16,2,2023-12-02,2023-12-10,Female
1648,Amit,Mumbai,Books,687.54,6,2023-04-21,2023-04-27,M
1649,Neha,kolkata,Clothing,4727.94,4,2023-11-06,2023-11-10,Female
1650,KARAN,Delhi,Electronics,678.26,5,2023-01-02,2023-01-06,Male
1651,Sneha,hyderabad,Clothing,4810.42,5,2023-01-29,2023-02-03,Female
1652,VIKAS,Bangalore,Sports,372.77,2,2023-09-29,2023-10-08,M
1653,Deepak,Delhi,Clothing,6171.62,8,2023-09-04,2023-09-12,Male
1654,Deepak,Mumbai,Clothing,5906.44,1,2023-08-09,2023-08-17,M
1655,Sanjay,Bangalore,Books,7998.65,2,2023-04-05,2023-04-13,Male
1656,Priya,chennai,Clothing,5874.53,7,2023-08-22,2023-08-27,Female
1657,Riya,bangalore,Home & Kitchen,9267.39,7,2023-11-11,2023-11-17,Female
1658,Customer,mumbai,Books,7852.74,2,2023-08-31,2023-09-08,Male
1659,ROHIT,Pune,Books,1413.3,1,2023-01-24,2023-01-28,M
1660,Meena,Bangalore,Sports,2728.18,1,2023-12-05,2023-12-14,Female
1661,Rahul,Mumbai,Home & Kitchen,359.68,1,2023-06-09,2023-06-18,Male
1662,Priya,Pune,Clothing,3922.73,6,2023-11-26,2023-12-04,F
1663,ROHIT,Delhi,Sports,5144.41,7,2023-07-01,2023-07-05,M
1664,Neha,pune,Home & Kitchen,9464.87,2,2023-08-29,2023-09-05,Female
1665,Nisha,Hyderabad,Sports,5270.45,6,2023-07-03,2023-07-08,Female
1666,Vikas,Chennai,Electronics,7832.18,4,2023-12-18,2023-12-25,M
1667,Sanjay,Pune,Clothing,2753.44,9,2023-12-09,2023-12-15,Male
1668,Akash,hyderabad,Sports,1616.27,8,2023-12-19,2023-12-27,Male
1669,AKASH,hyderabad,Electronics,8127.28,8,2023-12-16,2023-12-24,M
1670,Amit,Hyderabad,Clothing,2549.51,2,2023-04-04,2023-04-10,Male
1671,Arjun,Pune,Sports,8726.22,5,2023-11-23,2023-11-30,M
1672,Arjun,mumbai,Sports,1781.51,2,2023-07-27,2023-08-01,M
1673,Karan,Mumbai,Sports,8530.71,3,2023-02-22,2023-03-02,M
1674,Riya,chennai,Sports,7751.19,8,2023-04-04,2023-04-10,F
1675,Anjali,mumbai,Books,6151.08,5,2023-04-08,2023-04-12,F
1676,MEENA,Kolkata,Sports,8517.18,4,2023-04-28,2023-05-04,F
1677,AKASH,Mumbai,Books,3374.03,5,2023-10-17,2023-10-22,Male
1678,Sneha,Mumbai,Books,1743.74,8,2023-11-13,2023-11-22,Female
1679,Simran,Mumbai,Electronics,1654.7,7,2023-12-24,2023-12-31,F
1680,Amit,delhi,Clothing,2776.55,6,2023-03-02,2023-03-07,M
1681,SNEHA,Chennai,Books,4517.65,2,2023-09-09,2023-09-18,F
1682,Karan,Kolkata,Home & Kitchen,8772.63,5,2023-09-05,2023-09-10,M
1683,VARUN,mumbai,Books,986.4,9,2023-09-21,2023-09-28,M
1684,Amit,chennai,Home & Kitchen,9160.9,9,2023-02-23,2023-02-27,M
1685,Priya,Bangalore,Electronics,9262.4,9,2023-06-30,2023-07-08,F
1686,ARJUN,Delhi,Home & Kitchen,7299.64,3,2023-05-28,2023-06-06,Male
1687,Customer,Pune,Electronics,9012.81,9,2023-02-15,2023-02-19,Female
1688,RAHUL,Mumbai,Electronics,7722.87,9,2023-04-28,2023-05-06,Male
1689,Rohit,kolkata,Electronics,5330.18,5,2023-04-03,2023-04-08,Male
1690,SANJAY,Delhi,Home & Kitchen,6047.43,6,2023-01-31,2023-02-06,Male
1691,Neha,kolkata,Home & Kitchen,6319.42,7,2023-08-01,2023-08-05,Female
1692,Riya,pune,Electronics,1356.24,6,2023-06-03,2023-06-10,F
1693,Meena,Pune,Electronics,2011.24,5,2023-10-05,2023-10-11,Female
1694,Pooja,Delhi,Clothing,5281.35,1,2023-11-09,2023-11-14,F
1695,VIKAS,Bangalore,Electronics,1240.76,4,2023-04-14,2023-04-18,Male
1696,Priya,Chennai,Sports,9653.3,8,2023-06-03,2023-06-12,F
1697,Akash,delhi,Clothing,5120.56,8,2023-09-30,2023-10-08,M
1698,NISHA,Hyderabad,Clothing,3862.85,6,2023-12-11,2023-12-19,Female
1699,Vikas,Pune,Clothing,1659.65,3,2023-12-23,2023-12-30,M
1700,Vikas,Bangalore,Sports,4223.69,8,2023-06-04,2023-06-13,M
1701,SANJAY,Pune,Clothing,3094.02,7,2023-11-19,2023-11-26,Male
1702,Anjali,hyderabad,Clothing,970.48,9,2023-02-25,2023-03-06,Female
1703,Rahul,Bangalore,Home & Kitchen,9673.35,3,2023-10-07,2023-10-11,Male
1704,Arjun,Pune,Home & Kitchen,2723.28,6,2023-01-25,2023-01-31,Male
1705,SIMRAN,,Electronics,6935.66,1,2023-09-23,2023-10-01,F
1706,Rohit,hyderabad,Electronics,1004.09,8,2023-10-19,2023-10-27,Male
1707,POOJA,,Books,9140.37,2,2023-08-22,2023-08-31,Female
1708,Sanjay,,Sports,5948.44,5,2023-07-29,2023-08-05,M
1709,Rahul,Kolkata,Home & Kitchen,6603.03,6,2023-05-05,2023-05-13,Male
1710,Simran,Delhi,Electronics,7839.67,4,2023-06-22,2023-06-29,Female
1711,POOJA,delhi,Sports,6098.56,9,2023-04-28,2023-05-03,Female
1712,Arjun,Bangalore,Clothing,801.98,3,2023-11-10,2023-11-17,Male
1713,MEENA,Chennai,Sports,4352.87,2,2023-03-24,2023-03-30,F
1714,Arjun,Pune,Home & Kitchen,2694.1,3,2023-03-23,2023-03-28,Male
1715,Sanjay,Kolkata,Books,4918.5,5,2023-01-23,2023-01-29,Male
1716,Arjun,Delhi,Home & Kitchen,4102.82,1,2023-05-16,2023-05-20,M
1717,VARUN,delhi,Electronics,8282.68,4,2023-11-02,2023-11-11,Male
1718,VARUN,Kolkata,Electronics,2545.77,1,2023-03-30,2023-04-08,Male
1719,SANJAY,Mumbai,Sports,2092.88,9,2023-10-26,2023-11-04,Male
1720,Meena,Kolkata,Home & Kitchen,9585.05,3,2023-12-18,2023-12-22,F
1721,Meena,Delhi,Electronics,9500.21,2,2023-07-30,2023-08-05,F
1722,Karan,chennai,Clothing,9935.3,5,2023-03-23,2023-03-29,Male
1723,SANJAY,Mumbai,Clothing,5726.97,1,2023-04-06,2023-04-13,M
1724,Simran,hyderabad,Books,1220.13,7,2023-02-15,2023-02-19,Female
1725,KAVITA,Kolkata,Sports,8813.66,9,2023-12-26,2023-12-30,Female
1726,Akash,Hyderabad,Electronics,1536.64,1,2023-09-28,2023-10-04,Male
1727,Amit,mumbai,Books,1640.38,8,2023-02-18,2023-02-24,M
1728,Anjali,mumbai,Clothing,2014.64,8,2023-05-29,2023-06-02,Female
1729,ARJUN,Mumbai,Books,6568.85,7,2023-03-16,2023-03-24,Male
1730,Simran,bangalore,Books,1161.27,4,2023-08-09,2023-08-14,F
1731,Rahul,Kolkata,Electronics,7804.99,7,2023-08-12,2023-08-16,M
1732,Priya,Pune,Electronics,676.69,2,2023-01-06,2023-01-14,F
1733,Karan,Chennai,Electronics,1193.42,6,2023-02-24,2023-03-01,Male
1734,Arjun,Chennai,Sports,4401.42,5,2023-12-05,2023-12-09,Male
1735,ARJUN,Hyderabad,Books,3853.8,5,2023-11-28,2023-12-05,Male
1736,RAHUL,hyderabad,Books,9898.11,8,2023-01-15,2023-01-19,M
1737,Varun,Pune,Sports,9671.95,1,2023-01-11,2023-01-20,M
1738,Deepak,hyderabad,Clothing,1977.85,8,2023-06-16,2023-06-20,M
1739,Akash,Kolkata,Home & Kitchen,9471.99,4,2023-03-15,2023-03-24,Male
1740,SANJAY,Delhi,Clothing,6953.39,6,2023-11-03,2023-11-12,M
1741,Vikas,hyderabad,Sports,4147.55,6,2023-06-14,2023-06-18,Male
1742,Simran,Mumbai,Books,7422.35,1,2023-07-04,2023-07-12,Female
1743,KAVITA,Hyderabad,Books,9011.4,8,2023-03-29,2023-04-06,Female
1744,Pooja,Mumbai,Electronics,1883.4,4,2023-08-31,2023-09-08,F
1745,Amit,Bangalore,Electronics,2040.24,9,2023-12-22,2023-12-27,Male
1746,KAVITA,,Books,4146.34,7,2023-03-06,2023-03-14,F
1747,Sneha,delhi,Books,1775.2,4,2023-09-30,2023-10-09,F
1748,Meena,Pune,Electronics,3667.94,1,2023-07-10,2023-07-18,F
1749,Pooja,kolkata,Electronics,6492.35,9,2023-05-22,2023-05-28,F
1750,Kavita,Kolkata,Clothing,8146.9,6,2023-02-07,2023-02-16,Female
1751,Sanjay,Chennai,Books,3089.16,6,2023-06-02,2023-06-11,Male
1752,Karan,Bangalore,Books,2889.13,1,2023-02-06,2023-02-10,M
1753,Simran,Pune,Sports,7819.46,5,2023-08-15,2023-08-21,Female
1754,Riya,kolkata,Clothing,3872.16,4,2023-12-08,2023-12-12,F
1755,Simran,mumbai,Home & Kitchen,8202.91,1,2023-09-09,2023-09-13,Female
1756,Nisha,Bangalore,Home & Kitchen,9934.47,7,2023-05-15,2023-05-21,F
1757,Kavita,delhi,Home & Kitchen,9798.72,4,2023-01-11,2023-01-18,F
1758,Vikas,Mumbai,Electronics,6660.6,3,2023-07-21,2023-07-26,Male
1759,Rohit,pune,Home & Kitchen,3814.61,2,2023-11-30,2023-12-09,Male
1760,Kavita,Pune,Sports,748.35,8,2023-08-26,2023-09-04,F
1761,RAHUL,Bangalore,Electronics,7406.6,5,2023-11-04,2023-11-11,M
1762,Rohit,delhi,Electronics,9781.88,9,2023-03-10,2023-03-17,Male
1763,KARAN,Kolkata,Home & Kitchen,773.05,5,2023-06-19,2023-06-26,M
1764,Arjun,mumbai,Electronics,161.06,1,2023-03-12,2023-03-18,M
1765,MEENA,Mumbai,Clothing,8334.58,5,2023-09-28,2023-10-06,Female
1766,MEENA,Delhi,Clothing,1112.36,5,2023-05-29,2023-06-04,F
1767,AMIT,Mumbai,Home & Kitchen,908.07,8,2023-03-23,2023-04-01,M
1768,RAHUL,kolkata,Sports,9112.33,6,2023-01-01,2023-01-10,Male
1769,Pooja,kolkata,Electronics,887.65,5,2023-01-10,2023-01-18,F
1770,Vikas,Kolkata,Books,1228.77,8,2023-05-27,2023-06-04,Male
1771,Kavita,delhi,Home & Kitchen,5738.78,1,2023-10-25,2023-10-30,F
1772,Kavita,Hyderabad,Electronics,7592.46,5,2023-04-04,2023-04-10,Female
1773,Varun,Hyderabad,Home & Kitchen,4055.77,3,2023-10-24,2023-10-29,Male
1774,Rohit,Pune,Home & Kitchen,4263.83,5,2023-08-21,2023-08-29,M
1775,Meena,Pune,Sports,6363.0,3,2023-05-28,2023-06-05,F
1776,Rohit,Mumbai,Books,5103.71,4,2023-05-04,2023-05-08,Male
1777,VARUN,Kolkata,Electronics,284.42,9,2023-09-25,2023-10-03,Male
1778,Sanjay,Mumbai,Home & Kitchen,1224.47,2,2023-09-05,2023-09-13,Male
1779,ROHIT,delhi,Home & Kitchen,5857.84,1,2023-04-08,2023-04-16,Male
1780,Akash,Mumbai,Electronics,7957.26,4,2023-04-16,2023-04-22,Male
1781,Neha,chennai,Home & Kitchen,7654.72,8,2023-06-15,2023-06-19,F
1782,RAHUL,Hyderabad,Home & Kitchen,7426.56,5,2023-04-23,2023-04-30,Male
1783,Rahul,mumbai,Home & Kitchen,7735.6,9,2023-02-27,2023-03-04,M
1784,DEEPAK,Mumbai,Clothing,539.99,3,2023-09-03,2023-09-08,M
1785,Nisha,Bangalore,Clothing,8961.51,9,2023-09-24,2023-09-28,F
1786,AKASH,mumbai,Books,8903.9,1,2023-12-05,2023-12-11,M
1787,NISHA,chennai,Sports,5366.05,2,2023-06-25,2023-07-02,Female
1788,ARJUN,hyderabad,Electronics,2561.08,9,2023-10-23,2023-10-28,M
1789,Anjali,bangalore,Sports,5962.57,9,2023-04-24,2023-04-28,F
1790,Amit,Delhi,Sports,5623.07,5,2023-04-04,2023-04-12,M
1791,Kavita,Pune,Clothing,2307.28,4,2023-09-07,2023-09-14,Female
1792,KARAN,delhi,Books,6070.99,9,2023-12-21,2023-12-27,M
1793,Anjali,Hyderabad,Sports,7993.21,2,2023-03-09,2023-03-13,F
